Local time,Ask,Bid,AskVolume,BidVolume
04.09.2023 06:40:22.739 GMT+0300,4516.684,4516.1759999999995,0.0006,0.0006
04.09.2023 06:40:24.196 GMT+0300,4516.557,4516.031,0.0006,0.0006
04.09.2023 06:40:25.291 GMT+0300,4516.696,4516.173,0.0006,0.0006
04.09.2023 06:41:08.344 GMT+0300,4516.931,4516.4259999999995,0.0006,0.0006
04.09.2023 06:41:15.015 GMT+0300,4516.633,4516.167,0.0006,0.0006
04.09.2023 06:41:25.789 GMT+0300,4516.813,4516.299,0.0006,0.0006
04.09.2023 06:41:26.616 GMT+0300,4516.681,4516.161,0.0006,0.0006
04.09.2023 06:42:34.387 GMT+0300,4516.4490000000005,4515.923,0.0006,0.0006
04.09.2023 06:42:34.528 GMT+0300,4516.503,4516.043,0.0006,0.0006
04.09.2023 06:42:36.774 GMT+0300,4516.678,4516.227,0.0006,0.0006
04.09.2023 06:43:17.108 GMT+0300,4516.446,4515.923,0.0006,0.0006
04.09.2023 06:43:23.135 GMT+0300,4516.684,4516.161,0.0006,0.0006
04.09.2023 06:43:23.502 GMT+0300,4516.428,4515.92,0.0006,0.0006
04.09.2023 06:43:36.080 GMT+0300,4516.563,4516.043,0.0006,0.0006
04.09.2023 06:43:38.349 GMT+0300,4516.687,4516.182,0.0006,0.0006
04.09.2023 06:43:38.506 GMT+0300,4516.428,4515.914000000001,0.0006,0.0006
04.09.2023 06:43:39.078 GMT+0300,4516.56,4516.049,0.0006,0.0006
04.09.2023 06:43:39.186 GMT+0300,4516.434,4515.92,0.0006,0.0006
04.09.2023 06:43:49.284 GMT+0300,4516.6900000000005,4516.227,0.0006,0.0006
04.09.2023 06:44:41.083 GMT+0300,4516.503,4516.052000000001,0.0006,0.0006
04.09.2023 06:44:47.652 GMT+0300,4516.6990000000005,4516.173,0.0006,0.0006
04.09.2023 06:44:54.112 GMT+0300,4516.557,4516.052000000001,0.0006,0.0006
04.09.2023 06:44:55.143 GMT+0300,4516.4490000000005,4515.911,0.0006,0.0006
04.09.2023 06:45:23.853 GMT+0300,4516.133,4515.679,0.0006,0.0006
04.09.2023 06:45:25.665 GMT+0300,4516.383,4515.9259999999995,0.0006,0.0006
04.09.2023 06:45:26.003 GMT+0300,4516.316,4515.79,0.0006,0.0006
04.09.2023 06:45:31.203 GMT+0300,4516.4490000000005,4515.917,0.0006,0.0006
04.09.2023 06:45:42.084 GMT+0300,4516.193,4515.673,0.0006,0.0006
04.09.2023 06:46:29.994 GMT+0300,4515.9490000000005,4515.411,0.0006,0.0006
04.09.2023 06:46:39.421 GMT+0300,4516.196,4515.673,0.0006,0.0006
04.09.2023 06:48:12.373 GMT+0300,4516.319,4515.796,0.0006,0.0006
04.09.2023 06:48:13.180 GMT+0300,4516.446,4515.932,0.0006,0.0006
04.09.2023 06:48:14.526 GMT+0300,4516.196,4515.664000000001,0.0006,0.0006
04.09.2023 06:48:30.739 GMT+0300,4516.383,4515.9259999999995,0.0006,0.0006
04.09.2023 06:48:34.543 GMT+0300,4516.31,4515.79,0.0006,0.0006
04.09.2023 06:48:35.033 GMT+0300,4516.443,4515.923,0.0006,0.0006
04.09.2023 06:48:40.351 GMT+0300,4516.298,4515.796,0.0006,0.0006
04.09.2023 06:48:43.079 GMT+0300,4516.1990000000005,4515.664000000001,0.0006,0.0006
04.09.2023 06:50:06.080 GMT+0300,4515.946,4515.42,0.0006,0.0006
04.09.2023 06:50:13.447 GMT+0300,4516.181,4515.673,0.0006,0.0006
04.09.2023 06:50:17.372 GMT+0300,4516.063,4515.537,0.0006,0.0006
04.09.2023 06:50:23.348 GMT+0300,4516.178,4515.727,0.0006,0.0006
04.09.2023 06:50:51.996 GMT+0300,4515.9400000000005,4515.414000000001,0.0006,0.0006
04.09.2023 06:50:54.584 GMT+0300,4516.181,4515.679,0.0006,0.0006
04.09.2023 06:52:00.121 GMT+0300,4515.9400000000005,4515.411,0.0006,0.0006
04.09.2023 06:52:00.258 GMT+0300,4516.069,4515.531,0.0006,0.0006
04.09.2023 06:52:06.481 GMT+0300,4516.133,4515.679,0.0006,0.0006
04.09.2023 06:52:21.654 GMT+0300,4516.069,4515.546,0.0006,0.0006
04.09.2023 06:52:23.036 GMT+0300,4516.1900000000005,4515.673,0.0006,0.0006
04.09.2023 06:52:26.407 GMT+0300,4515.9490000000005,4515.4259999999995,0.0006,0.0006
04.09.2023 06:52:36.844 GMT+0300,4516.193,4515.67,0.0006,0.0006
04.09.2023 06:53:15.689 GMT+0300,4516.057,4515.537,0.0006,0.0006
04.09.2023 06:53:16.081 GMT+0300,4516.187,4515.67,0.0006,0.0006
04.09.2023 06:53:23.019 GMT+0300,4515.931,4515.417,0.0006,0.0006
04.09.2023 06:53:23.157 GMT+0300,4516.06,4515.549,0.0006,0.0006
04.09.2023 06:53:23.258 GMT+0300,4515.9490000000005,4515.42,0.0006,0.0006
04.09.2023 06:53:23.789 GMT+0300,4516.178,4515.679,0.0006,0.0006
04.09.2023 06:53:24.445 GMT+0300,4515.931,4515.4259999999995,0.0006,0.0006
04.09.2023 06:53:24.775 GMT+0300,4516.066,4515.597000000001,0.0006,0.0006
04.09.2023 06:53:25.247 GMT+0300,4515.943,4515.417,0.0006,0.0006
04.09.2023 06:54:01.090 GMT+0300,4516.187,4515.664000000001,0.0006,0.0006
04.09.2023 06:54:11.560 GMT+0300,4515.934,4515.429,0.0006,0.0006
04.09.2023 06:54:40.377 GMT+0300,4516.133,4515.661,0.0006,0.0006
04.09.2023 06:56:14.663 GMT+0300,4515.9400000000005,4515.414000000001,0.0006,0.0006
04.09.2023 06:56:20.482 GMT+0300,4516.193,4515.673,0.0006,0.0006
04.09.2023 06:56:38.032 GMT+0300,4516.0509999999995,4515.54,0.0006,0.0006
04.09.2023 06:56:38.764 GMT+0300,4516.133,4515.661,0.0006,0.0006
04.09.2023 06:56:42.090 GMT+0300,4515.928,4515.411,0.0006,0.0006
04.09.2023 06:56:48.801 GMT+0300,4516.0509999999995,4515.531,0.0006,0.0006
04.09.2023 06:56:56.081 GMT+0300,4515.883,4515.411,0.0006,0.0006
04.09.2023 06:59:03.227 GMT+0300,4516.1900000000005,4515.661,0.0006,0.0006
04.09.2023 06:59:13.055 GMT+0300,4516.048,4515.549,0.0006,0.0006
04.09.2023 06:59:13.335 GMT+0300,4516.181,4515.727,0.0006,0.0006
04.09.2023 06:59:14.572 GMT+0300,4515.934,4515.414000000001,0.0006,0.0006
04.09.2023 06:59:14.705 GMT+0300,4516.196,4515.6759999999995,0.0006,0.0006
04.09.2023 06:59:21.080 GMT+0300,4516.066,4515.54,0.0006,0.0006
04.09.2023 06:59:23.205 GMT+0300,4516.184,4515.727,0.0006,0.0006
04.09.2023 06:59:25.929 GMT+0300,4516.06,4515.549,0.0006,0.0006
04.09.2023 06:59:26.080 GMT+0300,4515.9490000000005,4515.417,0.0006,0.0006
04.09.2023 06:59:42.512 GMT+0300,4516.196,4515.6759999999995,0.0006,0.0006
04.09.2023 06:59:42.765 GMT+0300,4515.928,4515.432,0.0006,0.0006
04.09.2023 06:59:43.353 GMT+0300,4516.066,4515.54,0.0006,0.0006
04.09.2023 06:59:44.968 GMT+0300,4515.928,4515.429,0.0006,0.0006
04.09.2023 06:59:45.471 GMT+0300,4516.133,4515.664000000001,0.0006,0.0006
04.09.2023 07:00:27.452 GMT+0300,4515.931,4515.4259999999995,0.0006,0.0006
04.09.2023 07:01:29.137 GMT+0300,4516.1900000000005,4515.664000000001,0.0006,0.0006
04.09.2023 07:01:31.259 GMT+0300,4516.063,4515.597000000001,0.0006,0.0006
04.09.2023 07:01:31.890 GMT+0300,4516.181,4515.682,0.0006,0.0006
04.09.2023 07:04:12.571 GMT+0300,4515.943,4515.432,0.0006,0.0006
04.09.2023 07:04:15.144 GMT+0300,4516.066,4515.597000000001,0.0006,0.0006
04.09.2023 07:04:15.296 GMT+0300,4516.193,4515.679,0.0006,0.0006
04.09.2023 07:04:16.678 GMT+0300,4515.9490000000005,4515.423,0.0006,0.0006
04.09.2023 07:04:21.071 GMT+0300,4516.069,4515.54,0.0006,0.0006
04.09.2023 07:04:21.380 GMT+0300,4516.196,4515.664000000001,0.0006,0.0006
04.09.2023 07:04:23.795 GMT+0300,4515.937,4515.411,0.0006,0.0006
04.09.2023 07:04:38.618 GMT+0300,4516.193,4515.667,0.0006,0.0006
04.09.2023 07:06:17.050 GMT+0300,4516.06,4515.54,0.0006,0.0006
04.09.2023 07:06:18.634 GMT+0300,4515.931,4515.432,0.0006,0.0006
04.09.2023 07:06:28.731 GMT+0300,4516.048,4515.54,0.0006,0.0006
04.09.2023 07:06:28.976 GMT+0300,4516.133,4515.667,0.0006,0.0006
04.09.2023 07:06:29.252 GMT+0300,4516.0509999999995,4515.531,0.0006,0.0006
04.09.2023 07:06:35.780 GMT+0300,4515.931,4515.432,0.0006,0.0006
04.09.2023 07:06:36.008 GMT+0300,4516.1900000000005,4515.67,0.0006,0.0006
04.09.2023 07:06:41.353 GMT+0300,4515.934,4515.477,0.0006,0.0006
04.09.2023 07:06:44.869 GMT+0300,4516.193,4515.661,0.0006,0.0006
04.09.2023 07:08:09.266 GMT+0300,4515.943,4515.429,0.0006,0.0006
04.09.2023 07:08:10.066 GMT+0300,4516.057,4515.546,0.0006,0.0006
04.09.2023 07:08:11.501 GMT+0300,4515.943,4515.411,0.0006,0.0006
04.09.2023 07:08:11.603 GMT+0300,4516.196,4515.673,0.0006,0.0006
04.09.2023 07:10:05.948 GMT+0300,4515.937,4515.477,0.0006,0.0006
04.09.2023 07:10:06.146 GMT+0300,4516.003,4515.549,0.0006,0.0006
04.09.2023 07:10:07.366 GMT+0300,4516.196,4515.664000000001,0.0006,0.0006
04.09.2023 07:10:20.804 GMT+0300,4516.383,4515.9259999999995,0.0006,0.0006
04.09.2023 07:10:25.804 GMT+0300,4516.184,4515.6759999999995,0.0006,0.0006
04.09.2023 07:10:26.049 GMT+0300,4516.253,4515.787,0.0006,0.0006
04.09.2023 07:10:29.557 GMT+0300,4516.193,4515.679,0.0006,0.0006
04.09.2023 07:10:29.973 GMT+0300,4516.319,4515.793,0.0006,0.0006
04.09.2023 07:10:39.954 GMT+0300,4516.193,4515.673,0.0006,0.0006
04.09.2023 07:11:32.283 GMT+0300,4516.048,4515.549,0.0006,0.0006
04.09.2023 07:11:33.089 GMT+0300,4515.883,4515.429,0.0006,0.0006
04.09.2023 07:12:52.571 GMT+0300,4515.6900000000005,4515.17,0.0006,0.0006
04.09.2023 07:14:36.867 GMT+0300,4515.946,4515.4259999999995,0.0006,0.0006
04.09.2023 07:14:42.708 GMT+0300,4516.1990000000005,4515.6759999999995,0.0006,0.0006
04.09.2023 07:14:54.050 GMT+0300,4516.06,4515.54,0.0006,0.0006
04.09.2023 07:15:03.506 GMT+0300,4515.9400000000005,4515.477,0.0006,0.0006
04.09.2023 07:15:04.742 GMT+0300,4516.003,4515.552000000001,0.0006,0.0006
04.09.2023 07:15:09.996 GMT+0300,4516.187,4515.661,0.0006,0.0006
04.09.2023 07:15:12.897 GMT+0300,4516.069,4515.549,0.0006,0.0006
04.09.2023 07:15:21.232 GMT+0300,4516.196,4515.679,0.0006,0.0006
04.09.2023 07:15:47.932 GMT+0300,4516.063,4515.552000000001,0.0006,0.0006
04.09.2023 07:15:50.391 GMT+0300,4515.9400000000005,4515.429,0.0006,0.0006
04.09.2023 07:15:51.154 GMT+0300,4516.178,4515.727,0.0006,0.0006
04.09.2023 07:15:52.025 GMT+0300,4516.0509999999995,4515.54,0.0006,0.0006
04.09.2023 07:15:53.345 GMT+0300,4516.1900000000005,4515.682,0.0006,0.0006
04.09.2023 07:15:56.498 GMT+0300,4515.946,4515.429,0.0006,0.0006
04.09.2023 07:15:57.680 GMT+0300,4516.181,4515.67,0.0006,0.0006
04.09.2023 07:16:02.946 GMT+0300,4515.934,4515.423,0.0006,0.0006
04.09.2023 07:22:27.560 GMT+0300,4516.054,4515.54,0.0006,0.0006
04.09.2023 07:22:27.710 GMT+0300,4516.1990000000005,4515.661,0.0006,0.0006
04.09.2023 07:22:36.919 GMT+0300,4516.063,4515.54,0.0006,0.0006
04.09.2023 07:22:38.095 GMT+0300,4516.196,4515.67,0.0006,0.0006
04.09.2023 07:24:19.656 GMT+0300,4516.316,4515.802000000001,0.0006,0.0006
04.09.2023 07:24:22.614 GMT+0300,4516.181,4515.661,0.0006,0.0006
04.09.2023 07:25:14.587 GMT+0300,4516.4490000000005,4515.914000000001,0.0006,0.0006
04.09.2023 07:27:26.197 GMT+0300,4516.187,4515.727,0.0006,0.0006
04.09.2023 07:30:37.268 GMT+0300,4516.4400000000005,4515.92,0.0006,0.0006
04.09.2023 07:31:16.849 GMT+0300,4516.184,4515.673,0.0006,0.0006
04.09.2023 07:32:48.853 GMT+0300,4515.928,4515.42,0.0006,0.0006
04.09.2023 07:33:35.816 GMT+0300,4515.6990000000005,4515.1759999999995,0.0006,0.0006
04.09.2023 07:33:44.710 GMT+0300,4515.931,4515.414000000001,0.0006,0.0006
04.09.2023 07:33:49.365 GMT+0300,4515.804,4515.296,0.0006,0.0006
04.09.2023 07:33:50.273 GMT+0300,4515.937,4515.4259999999995,0.0006,0.0006
04.09.2023 07:33:53.351 GMT+0300,4515.681,4515.179,0.0006,0.0006
04.09.2023 07:33:53.551 GMT+0300,4515.937,4515.4259999999995,0.0006,0.0006
04.09.2023 07:33:53.958 GMT+0300,4515.687,4515.227,0.0006,0.0006
04.09.2023 07:35:03.575 GMT+0300,4515.883,4515.417,0.0006,0.0006
04.09.2023 07:35:52.781 GMT+0300,4515.816,4515.29,0.0006,0.0006
04.09.2023 07:35:57.704 GMT+0300,4515.943,4515.42,0.0006,0.0006
04.09.2023 07:39:48.775 GMT+0300,4515.753,4515.299,0.0006,0.0006
04.09.2023 07:39:50.607 GMT+0300,4515.928,4515.417,0.0006,0.0006
04.09.2023 07:39:53.280 GMT+0300,4515.807,4515.302000000001,0.0006,0.0006
04.09.2023 07:39:59.153 GMT+0300,4515.946,4515.414000000001,0.0006,0.0006
04.09.2023 07:42:13.564 GMT+0300,4516.196,4515.682,0.0006,0.0006
04.09.2023 07:42:43.617 GMT+0300,4515.928,4515.414000000001,0.0006,0.0006
04.09.2023 07:43:20.379 GMT+0300,4516.184,4515.727,0.0006,0.0006
04.09.2023 07:43:20.912 GMT+0300,4516.066,4515.531,0.0006,0.0006
04.09.2023 07:43:23.074 GMT+0300,4515.883,4515.42,0.0006,0.0006
04.09.2023 07:43:24.077 GMT+0300,4516.178,4515.664000000001,0.0006,0.0006
04.09.2023 07:43:26.647 GMT+0300,4516.057,4515.552000000001,0.0006,0.0006
04.09.2023 07:43:27.308 GMT+0300,4515.883,4515.414000000001,0.0006,0.0006
04.09.2023 07:43:30.500 GMT+0300,4516.196,4515.67,0.0006,0.0006
04.09.2023 07:43:38.083 GMT+0300,4516.066,4515.54,0.0006,0.0006
04.09.2023 07:43:39.078 GMT+0300,4516.187,4515.6759999999995,0.0006,0.0006
04.09.2023 07:43:56.049 GMT+0300,4516.048,4515.546,0.0006,0.0006
04.09.2023 07:43:56.232 GMT+0300,4516.133,4515.667,0.0006,0.0006
04.09.2023 07:44:17.082 GMT+0300,4516.0509999999995,4515.543,0.0006,0.0006
04.09.2023 07:44:17.229 GMT+0300,4515.934,4515.4259999999995,0.0006,0.0006
04.09.2023 07:44:25.887 GMT+0300,4516.069,4515.549,0.0006,0.0006
04.09.2023 07:44:40.262 GMT+0300,4515.934,4515.477,0.0006,0.0006
04.09.2023 07:49:18.379 GMT+0300,4516.054,4515.531,0.0006,0.0006
04.09.2023 07:49:22.555 GMT+0300,4515.943,4515.42,0.0006,0.0006
04.09.2023 07:53:03.777 GMT+0300,4515.693,4515.17,0.0006,0.0006
04.09.2023 07:53:08.931 GMT+0300,4515.928,4515.414000000001,0.0006,0.0006
04.09.2023 07:53:19.645 GMT+0300,4515.816,4515.287,0.0006,0.0006
04.09.2023 07:53:21.070 GMT+0300,4515.681,4515.17,0.0006,0.0006
04.09.2023 07:53:24.543 GMT+0300,4515.9400000000005,4515.4259999999995,0.0006,0.0006
04.09.2023 07:53:31.432 GMT+0300,4515.684,4515.161,0.0006,0.0006
04.09.2023 07:53:43.329 GMT+0300,4515.819,4515.302000000001,0.0006,0.0006
04.09.2023 07:53:43.739 GMT+0300,4515.943,4515.414000000001,0.0006,0.0006
04.09.2023 07:54:11.454 GMT+0300,4515.684,4515.179,0.0006,0.0006
04.09.2023 07:54:12.113 GMT+0300,4515.946,4515.411,0.0006,0.0006
04.09.2023 07:57:08.677 GMT+0300,4515.693,4515.227,0.0006,0.0006
04.09.2023 07:57:10.992 GMT+0300,4515.937,4515.432,0.0006,0.0006
04.09.2023 07:57:58.907 GMT+0300,4516.1990000000005,4515.6759999999995,0.0006,0.0006
04.09.2023 07:58:19.731 GMT+0300,4516.307,4515.847000000001,0.0006,0.0006
04.09.2023 07:58:19.834 GMT+0300,4516.443,4515.929,0.0006,0.0006
04.09.2023 07:58:46.943 GMT+0300,4516.196,4515.682,0.0006,0.0006
04.09.2023 08:00:00.329 GMT+0300,4516.4490000000005,4515.929,0.0006,0.0006
04.09.2023 08:00:00.759 GMT+0300,4516.187,4515.679,0.0006,0.0006
04.09.2023 08:00:00.989 GMT+0300,4516.3009999999995,4515.79,0.0006,0.0006
04.09.2023 08:00:01.374 GMT+0300,4516.133,4515.679,0.0006,0.0006
04.09.2023 08:00:10.422 GMT+0300,4515.9490000000005,4515.42,0.0006,0.0006
04.09.2023 08:00:16.770 GMT+0300,4515.678,4515.17,0.0006,0.0006
04.09.2023 08:00:18.273 GMT+0300,4515.81,4515.347000000001,0.0006,0.0006
04.09.2023 08:00:18.375 GMT+0300,4515.883,4515.423,0.0006,0.0006
04.09.2023 08:00:18.530 GMT+0300,4515.753,4515.284000000001,0.0006,0.0006
04.09.2023 08:00:19.259 GMT+0300,4515.6900000000005,4515.167,0.0006,0.0006
04.09.2023 08:00:19.390 GMT+0300,4515.9400000000005,4515.432,0.0006,0.0006
04.09.2023 08:00:22.276 GMT+0300,4515.804,4515.29,0.0006,0.0006
04.09.2023 08:00:22.705 GMT+0300,4515.937,4515.4259999999995,0.0006,0.0006
04.09.2023 08:00:28.720 GMT+0300,4516.184,4515.673,0.0006,0.0006
04.09.2023 08:01:00.273 GMT+0300,4516.434,4515.9259999999995,0.0006,0.0006
04.09.2023 08:01:00.837 GMT+0300,4516.181,4515.6759999999995,0.0006,0.0006
04.09.2023 08:01:01.217 GMT+0300,4516.383,4515.917,0.0006,0.0006
04.09.2023 08:01:06.132 GMT+0300,4516.187,4515.6759999999995,0.0006,0.0006
04.09.2023 08:01:19.102 GMT+0300,4516.437,4515.932,0.0006,0.0006
04.09.2023 08:01:24.858 GMT+0300,4516.178,4515.673,0.0006,0.0006
04.09.2023 08:01:27.659 GMT+0300,4516.4490000000005,4515.923,0.0006,0.0006
04.09.2023 08:01:29.734 GMT+0300,4516.181,4515.679,0.0006,0.0006
04.09.2023 08:01:59.554 GMT+0300,4516.4490000000005,4515.929,0.0006,0.0006
04.09.2023 08:02:09.070 GMT+0300,4516.1900000000005,4515.679,0.0006,0.0006
04.09.2023 08:02:23.130 GMT+0300,4515.928,4515.42,0.0006,0.0006
04.09.2023 08:02:53.309 GMT+0300,4516.1990000000005,4515.664000000001,0.0006,0.0006
04.09.2023 08:02:55.747 GMT+0300,4516.057,4515.531,0.0006,0.0006
04.09.2023 08:02:55.881 GMT+0300,4516.1990000000005,4515.6759999999995,0.0006,0.0006
04.09.2023 08:03:25.122 GMT+0300,4515.937,4515.4259999999995,0.0006,0.0006
04.09.2023 08:03:44.264 GMT+0300,4515.753,4515.281,0.0006,0.0006
04.09.2023 08:03:44.671 GMT+0300,4515.946,4515.423,0.0006,0.0006
04.09.2023 08:03:47.215 GMT+0300,4515.807,4515.29,0.0006,0.0006
04.09.2023 08:03:47.473 GMT+0300,4515.943,4515.429,0.0006,0.0006
04.09.2023 08:03:47.690 GMT+0300,4515.807,4515.287,0.0006,0.0006
04.09.2023 08:03:47.809 GMT+0300,4515.946,4515.417,0.0006,0.0006
04.09.2023 08:03:47.918 GMT+0300,4515.6990000000005,4515.182,0.0006,0.0006
04.09.2023 08:04:03.954 GMT+0300,4515.931,4515.411,0.0006,0.0006
04.09.2023 08:04:34.850 GMT+0300,4516.054,4515.549,0.0006,0.0006
04.09.2023 08:04:35.820 GMT+0300,4516.193,4515.682,0.0006,0.0006
04.09.2023 08:04:36.345 GMT+0300,4515.931,4515.417,0.0006,0.0006
04.09.2023 08:04:36.638 GMT+0300,4516.133,4515.682,0.0006,0.0006
04.09.2023 08:04:43.567 GMT+0300,4515.943,4515.42,0.0006,0.0006
04.09.2023 08:04:49.410 GMT+0300,4516.133,4515.673,0.0006,0.0006
04.09.2023 08:04:49.941 GMT+0300,4515.931,4515.414000000001,0.0006,0.0006
04.09.2023 08:04:50.066 GMT+0300,4515.687,4515.164000000001,0.0006,0.0006
04.09.2023 08:05:07.203 GMT+0300,4515.566,4515.034000000001,0.0006,0.0006
04.09.2023 08:05:07.485 GMT+0300,4515.4400000000005,4514.92,0.0006,0.0006
04.09.2023 08:05:08.457 GMT+0300,4515.6990000000005,4515.227,0.0006,0.0006
04.09.2023 08:05:08.768 GMT+0300,4515.4490000000005,4514.977,0.0006,0.0006
04.09.2023 08:05:09.068 GMT+0300,4515.6900000000005,4515.173,0.0006,0.0006
04.09.2023 08:05:10.704 GMT+0300,4515.566,4515.049,0.0006,0.0006
04.09.2023 08:05:11.845 GMT+0300,4515.4490000000005,4514.9259999999995,0.0006,0.0006
04.09.2023 08:05:15.324 GMT+0300,4515.693,4515.1759999999995,0.0006,0.0006
04.09.2023 08:05:16.050 GMT+0300,4515.569,4515.046,0.0006,0.0006
04.09.2023 08:05:17.957 GMT+0300,4515.434,4514.9259999999995,0.0006,0.0006
04.09.2023 08:05:19.575 GMT+0300,4515.56,4515.046,0.0006,0.0006
04.09.2023 08:05:22.230 GMT+0300,4515.443,4514.929,0.0006,0.0006
04.09.2023 08:05:23.105 GMT+0300,4515.681,4515.17,0.0006,0.0006
04.09.2023 08:06:06.495 GMT+0300,4515.934,4515.411,0.0006,0.0006
04.09.2023 08:06:18.990 GMT+0300,4516.193,4515.67,0.0006,0.0006
04.09.2023 08:06:25.631 GMT+0300,4515.9400000000005,4515.411,0.0006,0.0006
04.09.2023 08:06:27.409 GMT+0300,4516.066,4515.549,0.0006,0.0006
04.09.2023 08:06:28.891 GMT+0300,4516.187,4515.727,0.0006,0.0006
04.09.2023 08:06:30.966 GMT+0300,4515.934,4515.4259999999995,0.0006,0.0006
04.09.2023 08:06:31.202 GMT+0300,4516.1990000000005,4515.67,0.0006,0.0006
04.09.2023 08:07:01.144 GMT+0300,4515.937,4515.42,0.0006,0.0006
04.09.2023 08:07:38.930 GMT+0300,4516.178,4515.67,0.0006,0.0006
04.09.2023 08:07:39.757 GMT+0300,4516.048,4515.537,0.0006,0.0006
04.09.2023 08:07:40.687 GMT+0300,4515.883,4515.432,0.0006,0.0006
04.09.2023 08:08:00.405 GMT+0300,4516.178,4515.682,0.0006,0.0006
04.09.2023 08:08:08.011 GMT+0300,4515.931,4515.432,0.0006,0.0006
04.09.2023 08:08:15.737 GMT+0300,4516.1900000000005,4515.67,0.0006,0.0006
04.09.2023 08:08:16.288 GMT+0300,4515.9490000000005,4515.477,0.0006,0.0006
04.09.2023 08:08:16.788 GMT+0300,4516.069,4515.546,0.0006,0.0006
04.09.2023 08:08:17.776 GMT+0300,4516.1900000000005,4515.664000000001,0.0006,0.0006
04.09.2023 08:09:05.378 GMT+0300,4516.069,4515.537,0.0006,0.0006
04.09.2023 08:09:05.658 GMT+0300,4516.187,4515.679,0.0006,0.0006
04.09.2023 08:09:08.750 GMT+0300,4515.9400000000005,4515.414000000001,0.0006,0.0006
04.09.2023 08:09:19.260 GMT+0300,4515.633,4515.1759999999995,0.0006,0.0006
04.09.2023 08:09:50.622 GMT+0300,4515.566,4515.031,0.0006,0.0006
04.09.2023 08:09:50.832 GMT+0300,4515.446,4514.92,0.0006,0.0006
04.09.2023 08:09:51.979 GMT+0300,4515.6900000000005,4515.167,0.0006,0.0006
04.09.2023 08:09:52.519 GMT+0300,4515.428,4514.932,0.0006,0.0006
04.09.2023 08:10:00.733 GMT+0300,4515.56,4515.049,0.0006,0.0006
04.09.2023 08:10:00.857 GMT+0300,4515.6900000000005,4515.164000000001,0.0006,0.0006
04.09.2023 08:10:15.882 GMT+0300,4515.428,4514.932,0.0006,0.0006
04.09.2023 08:11:10.777 GMT+0300,4515.6990000000005,4515.1759999999995,0.0006,0.0006
04.09.2023 08:11:15.158 GMT+0300,4515.4490000000005,4514.932,0.0006,0.0006
04.09.2023 08:11:15.309 GMT+0300,4515.569,4515.097000000001,0.0006,0.0006
04.09.2023 08:11:15.965 GMT+0300,4515.6900000000005,4515.227,0.0006,0.0006
04.09.2023 08:11:16.191 GMT+0300,4515.554,4515.031,0.0006,0.0006
04.09.2023 08:11:16.912 GMT+0300,4515.681,4515.164000000001,0.0006,0.0006
04.09.2023 08:11:30.406 GMT+0300,4515.928,4515.432,0.0006,0.0006
04.09.2023 08:11:43.547 GMT+0300,4515.6990000000005,4515.227,0.0006,0.0006
04.09.2023 08:11:43.674 GMT+0300,4515.937,4515.477,0.0006,0.0006
04.09.2023 08:11:46.090 GMT+0300,4515.6900000000005,4515.1759999999995,0.0006,0.0006
04.09.2023 08:11:53.696 GMT+0300,4515.9400000000005,4515.4259999999995,0.0006,0.0006
04.09.2023 08:11:54.468 GMT+0300,4515.684,4515.182,0.0006,0.0006
04.09.2023 08:12:08.023 GMT+0300,4515.819,4515.284000000001,0.0006,0.0006
04.09.2023 08:12:08.724 GMT+0300,4516.681,4516.179,0.0006,0.0014
04.09.2023 08:12:21.054 GMT+0300,4516.443,4515.932,0.0006,0.0006
04.09.2023 08:12:23.290 GMT+0300,4516.566,4516.097000000001,0.0006,0.0006
04.09.2023 08:12:23.528 GMT+0300,4516.4490000000005,4515.917,0.0006,0.0006
04.09.2023 08:12:24.932 GMT+0300,4516.557,4516.034000000001,0.0006,0.0006
04.09.2023 08:12:27.541 GMT+0300,4516.693,4516.227,0.0006,0.0006
04.09.2023 08:12:29.786 GMT+0300,4516.383,4515.911,0.0006,0.0006
04.09.2023 08:12:36.889 GMT+0300,4516.693,4516.179,0.0006,0.0006
04.09.2023 08:12:38.345 GMT+0300,4516.446,4515.917,0.0006,0.0006
04.09.2023 08:12:42.882 GMT+0300,4516.693,4516.182,0.0006,0.0006
04.09.2023 08:12:43.352 GMT+0300,4516.56,4516.04,0.0006,0.0006
04.09.2023 08:12:43.489 GMT+0300,4516.6990000000005,4516.17,0.0006,0.0006
04.09.2023 08:12:45.275 GMT+0300,4516.443,4515.92,0.0006,0.0006
04.09.2023 08:13:35.586 GMT+0300,4516.5509999999995,4516.031,0.0006,0.0006
04.09.2023 08:13:37.589 GMT+0300,4516.443,4515.932,0.0006,0.0006
04.09.2023 08:13:57.492 GMT+0300,4516.684,4516.1759999999995,0.0006,0.0006
04.09.2023 08:14:19.690 GMT+0300,4516.813,4516.281,0.0006,0.0006
04.09.2023 08:14:19.822 GMT+0300,4516.934,4516.423,0.0006,0.0006
04.09.2023 08:15:00.885 GMT+0300,4516.807,4516.299,0.0006,0.0006
04.09.2023 08:15:02.390 GMT+0300,4516.6900000000005,4516.167,0.0006,0.0006
04.09.2023 08:15:02.800 GMT+0300,4516.798,4516.293,0.0006,0.0006
04.09.2023 08:15:03.837 GMT+0300,4516.687,4516.179,0.0006,0.0006
04.09.2023 08:15:05.519 GMT+0300,4516.943,4516.432,0.0006,0.0006
